order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2115760,8367,prior,3,0,22,30.0
266811,8367,prior,4,0,22,30.0
503275,8367,prior,5,5,18,12.0
270316,8367,prior,6,3,22,30.0
256233,8367,test,7,1,22,26.0
954707,8395,prior,1,5,11,
2146905,8395,prior,2,3,8,5.0
2655104,8395,prior,3,4,8,22.0
679382,8395,prior,4,1,16,11.0
2967542,8395,prior,5,3,9,16.0
1265574,8395,prior,6,2,8,13.0
1148084,8395,prior,7,3,9,29.0
88709,8395,test,8,1,14,30.0
1193068,8718,prior,1,1,17,
3057824,8718,prior,2,0,12,30.0
188836,8718,prior,3,0,19,14.0
2367438,8718,prior,4,2,18,9.0
2825199,8718,prior,5,1,17,20.0
2148372,8718,prior,6,1,17,14.0
257274,8718,prior,7,4,10,30.0
2019800,8718,test,8,0,18,30.0
274171,8854,prior,1,0,15,
2811418,8854,prior,2,1,20,15.0
900789,8854,prior,3,1,18,14.0
3016876,8854,prior,4,2,19,15.0
1141308,8854,test,5,1,13,30.0
2403449,8949,prior,1,2,23,
1871147,8949,prior,2,2,20,30.0
1985339,8949,prior,3,6,21,30.0
3344268,8949,prior,4,3,14,18.0
780824,8949,prior,5,5,11,2.0
1637075,8949,prior,6,4,11,6.0
1396373,8949,prior,7,6,13,30.0
1646784,8949,prior,8,5,18,30.0
914952,8949,test,9,5,19,30.0
1437064,9120,prior,1,0,17,
3327228,9120,prior,2,1,19,8.0
2276251,9120,prior,3,4,19,3.0
2476295,9120,prior,4,5,17,15.0
1128733,9120,prior,5,3,14,12.0
3081637,9120,prior,6,4,19,8.0
1710819,9120,prior,7,5,11,15.0
1554725,9120,prior,8,4,17,13.0
876279,9120,prior,9,6,7,9.0
459213,9120,prior,10,6,8,7.0
2645252,9120,prior,11,5,21,13.0
572043,9120,prior,12,2,22,25.0
305483,9120,prior,13,3,18,1.0
997946,9120,prior,14,3,20,7.0
1367615,9120,prior,15,4,15,15.0
618618,9120,prior,16,5,19,15.0
513271,9120,prior,17,4,20,13.0
506383,9120,prior,18,1,11,18.0
2270350,9120,prior,19,4,16,10.0
1957370,9120,prior,20,4,20,14.0
141196,9120,prior,21,5,7,8.0
2727419,9120,prior,22,3,16,12.0
2012625,9120,prior,23,1,11,5.0
1794733,9120,test,24,5,10,11.0
2206551,9249,prior,1,4,20,
2874643,9249,prior,2,2,12,5.0
2258625,9249,prior,3,0,10,5.0
333519,9249,prior,4,5,22,12.0
1856577,9249,prior,5,2,13,4.0
2449285,9249,prior,6,2,11,7.0
3084446,9249,prior,7,0,14,19.0
804639,9249,prior,8,5,19,5.0
2113528,9249,prior,9,6,9,8.0
3037359,9249,prior,10,6,8,7.0
527290,9249,prior,11,4,12,5.0
3297155,9249,prior,12,2,13,5.0
119810,9249,prior,13,6,8,11.0
1116528,9249,prior,14,1,15,16.0
746182,9249,prior,15,4,22,3.0
2305827,9249,prior,16,4,11,7.0
2923657,9249,prior,17,5,15,8.0
23488,9249,prior,18,1,20,3.0
1411977,9249,prior,19,2,9,8.0
470183,9249,prior,20,3,8,8.0
3053890,9249,prior,21,5,20,2.0
766311,9249,prior,22,4,11,6.0
919746,9249,prior,23,5,15,8.0
720211,9249,prior,24,2,10,4.0
2986497,9249,prior,25,6,18,11.0
690758,9249,prior,26,0,8,8.0
2540730,9249,prior,27,3,20,3.0
3134015,9249,test,28,3,21,14.0
1342287,9443,prior,1,1,20,
3001986,9443,prior,2,6,20,30.0
2829464,9443,prior,3,2,20,30.0
830388,9443,prior,4,2,19,30.0
1871388,9443,test,5,6,14,30.0
1718497,9635,prior,1,2,8,
3310511,9635,prior,2,2,9,14.0
1267972,9635,prior,3,1,11,13.0
1725760,9635,prior,4,2,16,8.0
592748,9635,prior,5,3,9,15.0
917295,9635,prior,6,2,8,30.0
605393,9635,prior,7,3,9,8.0
2804216,9635,prior,8,2,10,6.0
511455,9635,test,9,4,9,9.0
244764,9660,prior,1,5,17,
1067821,9660,prior,2,4,18,6.0
1721764,9660,prior,3,5,14,8.0
31144,9660,prior,4,1,12,3.0
2121256,9660,prior,5,5,7,25.0
964741,9660,prior,6,3,16,19.0
2519669,9660,prior,7,2,11,6.0
2489647,9660,prior,8,3,16,1.0
1055333,9660,prior,9,3,18,21.0
2026469,9660,prior,10,2,12,6.0
1905037,9660,prior,11,3,8,30.0
51512,9660,prior,12,6,14,24.0
1671080,9660,prior,13,0,12,8.0
1531993,9660,prior,14,0,12,21.0
1926904,9660,test,15,0,12,0.0
764403,9974,prior,1,6,14,
326212,9974,prior,2,0,12,22.0
2370780,9974,prior,3,3,18,10.0
3106712,9974,prior,4,0,15,11.0
2069277,9974,prior,5,3,19,10.0
310288,9974,prior,6,6,17,3.0
2946553,9974,prior,7,1,17,9.0
262921,9974,prior,8,6,16,12.0
1141738,9974,prior,9,0,10,8.0
1409686,9974,prior,10,2,18,9.0
572622,9974,prior,11,6,15,11.0
971800,9974,prior,12,2,16,17.0
2964632,9974,prior,13,6,12,11.0
1639183,9974,prior,14,6,11,14.0
746031,9974,prior,15,4,13,12.0
1213031,9974,prior,16,6,10,16.0
1523488,9974,prior,17,0,12,8.0
945498,9974,prior,18,6,11,13.0
1304553,9974,prior,19,3,17,18.0
2653235,9974,prior,20,1,17,12.0
2559271,9974,prior,21,6,15,12.0
1097437,9974,prior,22,0,12,15.0
2209191,9974,prior,23,6,7,13.0
127036,9974,prior,24,3,16,11.0
2816519,9974,prior,25,0,7,18.0
2092548,9974,prior,26,3,10,17.0
1507971,9974,prior,27,3,14,14.0
2911653,9974,prior,28,3,17,14.0
2031933,9974,test,29,6,8,10.0
1860728,10254,prior,1,1,16,
540832,10254,prior,2,6,8,30.0
1488315,10254,prior,3,1,15,30.0
382330,10254,test,4,1,12,14.0
131978,10490,prior,1,5,10,
2615879,10490,prior,2,5,14,7.0
2101147,10490,prior,3,3,16,19.0
186797,10490,prior,4,5,14,16.0
3361560,10490,prior,5,1,15,10.0
2663323,10490,prior,6,1,18,14.0
1340155,10490,prior,7,5,10,11.0
947415,10490,prior,8,4,9,13.0
1995141,10490,test,9,2,18,5.0
477963,10623,prior,1,0,12,
3262210,10623,prior,2,4,13,18.0
1595696,10623,prior,3,5,11,29.0
1949743,10623,prior,4,2,23,30.0
2700411,10623,prior,5,4,8,9.0
2989948,10623,prior,6,4,7,7.0
905599,10623,prior,7,3,19,13.0
1795141,10623,prior,8,2,20,20.0
1822871,10623,prior,9,6,10,18.0
776285,10623,test,10,2,8,3.0
2959024,10724,prior,1,6,15,
3412722,10724,prior,2,3,10,18.0
2066522,10724,prior,3,3,9,30.0
1612989,10724,test,4,4,9,30.0
94624,10731,prior,1,3,21,
2478175,10731,prior,2,2,13,20.0
1432383,10731,prior,3,5,12,24.0
2795679,10731,prior,4,2,10,18.0
1240527,10731,prior,5,1,14,20.0
1990212,10731,prior,6,5,13,18.0
760524,10731,prior,7,4,12,13.0
2063029,10731,prior,8,1,9,11.0
2509493,10731,prior,9,1,9,21.0
1811360,10731,prior,10,5,10,30.0
1481714,10731,prior,11,4,13,13.0
404292,10731,prior,12,3,11,20.0
2238565,10731,prior,13,2,14,30.0
2176941,10731,prior,14,2,16,14.0
2194653,10731,prior,15,4,14,16.0
2405726,10731,prior,16,4,19,14.0
839935,10731,test,17,5,8,22.0
2646760,11471,prior,1,4,14,
1318907,11471,prior,2,5,18,30.0
3240594,11471,prior,3,6,9,8.0
2171087,11471,prior,4,4,18,12.0
1924005,11471,prior,5,6,12,2.0
715895,11471,prior,6,0,12,8.0
3011908,11471,prior,7,4,10,4.0
1361395,11471,prior,8,4,11,21.0
179677,11471,prior,9,2,10,5.0
446759,11471,prior,10,2,15,30.0
573400,11471,prior,11,4,11,9.0
516591,11471,prior,12,4,11,7.0
274345,11471,prior,13,4,12,14.0
595176,11471,prior,14,0,16,3.0
424110,11471,prior,15,4,18,11.0
1573183,11471,prior,16,4,13,30.0
592520,11471,test,17,5,11,15.0
699407,11630,prior,1,3,9,
2857413,11630,prior,2,4,14,15.0
529651,11630,prior,3,4,12,7.0
2340003,11630,prior,4,4,10,7.0
2620549,11630,prior,5,1,9,11.0
1872708,11630,prior,6,4,10,10.0
3200434,11630,prior,7,4,8,7.0
262819,11630,prior,8,4,12,28.0
152135,11630,test,9,1,11,30.0
3289137,11848,prior,1,2,21,
2594843,11848,prior,2,6,13,30.0
1701260,11848,prior,3,3,9,11.0
2923664,11848,prior,4,1,12,19.0
2701811,11848,prior,5,1,17,30.0
2650946,11848,prior,6,6,16,12.0
1016267,11848,prior,7,0,15,29.0
701334,11848,prior,8,6,15,30.0
1752155,11848,test,9,0,18,1.0
2841762,11975,prior,1,1,11,
1020505,11975,prior,2,1,15,21.0
410531,11975,prior,3,0,16,6.0
2257238,11975,test,4,0,18,30.0
3069252,11992,prior,1,6,8,
1485974,11992,prior,2,2,15,30.0
1212727,11992,prior,3,6,9,30.0
2901193,11992,prior,4,3,22,30.0
1820823,11992,prior,5,4,6,22.0
1466790,11992,prior,6,3,6,20.0
1692204,11992,prior,7,0,20,30.0
887312,11992,prior,8,3,14,30.0
187755,11992,prior,9,3,7,30.0
2918057,11992,test,10,1,17,26.0
3300070,12034,prior,1,1,10,
369591,12034,prior,2,5,13,18.0
2853806,12034,prior,3,3,15,5.0
1752258,12034,prior,4,2,20,27.0
1738076,12034,prior,5,3,9,8.0
1651690,12034,prior,6,2,16,30.0
680878,12034,prior,7,5,14,30.0
800333,12034,prior,8,3,20,30.0
162236,12034,prior,9,5,12,9.0
3223189,12034,prior,10,4,22,6.0
842760,12034,prior,11,1,16,18.0
629212,12034,prior,12,4,16,3.0
1944126,12034,prior,13,3,16,13.0
1229103,12034,prior,14,2,16,13.0
3137445,12034,test,15,1,13,27.0
389518,12197,prior,1,5,18,
1369651,12197,prior,2,4,9,20.0
1380255,12197,prior,3,2,18,5.0
2302256,12197,prior,4,6,16,11.0
3124109,12197,prior,5,3,15,30.0
44399,12197,prior,6,3,19,28.0
3048263,12197,prior,7,5,18,9.0
1074038,12197,prior,8,4,14,20.0
656892,12197,prior,9,6,10,30.0
3271109,12197,prior,10,4,18,19.0
421029,12197,prior,11,2,17,19.0
245353,12197,prior,12,1,19,20.0
2618742,12197,prior,13,3,17,2.0
88153,12197,prior,14,0,11,30.0
3395020,12197,prior,15,6,16,30.0
3097764,12197,test,16,0,19,1.0
2043134,12339,prior,1,2,17,
756131,12339,prior,2,1,12,20.0
2866456,12339,prior,3,3,17,2.0
3112789,12339,prior,4,3,16,7.0
825554,12339,prior,5,3,14,7.0
2135542,12339,prior,6,3,10,7.0
2930948,12339,prior,7,3,10,7.0
1297457,12339,prior,8,3,10,7.0
1231500,12339,prior,9,3,10,7.0
2367277,12339,prior,10,3,10,7.0
714541,12339,prior,11,3,15,7.0
1842772,12339,prior,12,3,11,7.0
3052864,12339,prior,13,3,16,7.0
678973,12339,prior,14,3,12,7.0
1922111,12339,prior,15,3,17,7.0
2125701,12339,prior,16,3,15,7.0
2687430,12339,prior,17,3,14,7.0
182826,12339,prior,18,3,15,7.0
1491951,12339,prior,19,4,15,8.0
1495585,12339,prior,20,3,15,6.0
3041701,12339,prior,21,2,11,6.0
167002,12339,prior,22,4,11,9.0
392979,12339,prior,23,3,14,6.0
1695691,12339,prior,24,4,13,8.0
36737,12339,prior,25,3,15,6.0
2876399,12339,prior,26,3,16,7.0
1057139,12339,prior,27,3,15,7.0
2991722,12339,prior,28,3,16,7.0
2970234,12339,prior,29,3,15,7.0
549835,12339,prior,30,3,13,7.0
401669,12339,prior,31,3,12,7.0
768889,12339,prior,32,4,15,8.0
3270086,12339,prior,33,4,15,7.0
123798,12339,prior,34,3,15,6.0
2731874,12339,prior,35,3,17,7.0
429378,12339,prior,36,3,17,7.0
3126949,12339,prior,37,3,18,7.0
1308780,12339,prior,38,3,15,7.0
981704,12339,prior,39,5,13,2.0
1020005,12339,test,40,5,10,30.0
1827721,12405,prior,1,3,8,
2879048,12405,prior,2,2,6,30.0
2093690,12405,prior,3,2,14,28.0
488472,12405,prior,4,4,12,23.0
1025634,12405,prior,5,2,13,12.0
757894,12405,prior,6,1,12,13.0
2950801,12405,test,7,2,10,30.0
2696415,12684,prior,1,0,13,
206329,12684,prior,2,6,9,20.0
2305447,12684,prior,3,5,8,30.0
2483387,12684,prior,4,5,9,30.0
25881,12684,prior,5,0,12,16.0
435892,12684,prior,6,0,11,14.0
934027,12684,prior,7,5,5,26.0
1319605,12684,prior,8,5,10,21.0
2384665,12684,prior,9,2,21,11.0
2496966,12684,prior,10,5,9,24.0
283603,12684,prior,11,0,8,30.0
286373,12684,prior,12,0,10,21.0
3113587,12684,prior,13,5,9,26.0
45670,12684,test,14,0,15,30.0
2402313,13257,prior,1,5,6,
209398,13257,prior,2,3,16,12.0
1974096,13257,prior,3,5,17,30.0
454822,13257,prior,4,6,7,8.0
2044940,13257,prior,5,6,6,7.0
697526,13257,prior,6,5,14,6.0
1473464,13257,prior,7,5,13,7.0
2193015,13257,prior,8,0,10,9.0
1686461,13257,prior,9,6,18,13.0
536271,13257,prior,10,0,12,8.0
2972483,13257,prior,11,0,9,14.0
2288539,13257,prior,12,3,11,3.0
933406,13257,prior,13,1,15,5.0
3411867,13257,prior,14,0,16,6.0
2626846,13257,prior,15,3,16,17.0
1309735,13257,prior,16,1,15,5.0
344928,13257,prior,17,6,21,5.0
3019649,13257,prior,18,0,16,1.0
3012768,13257,prior,19,5,16,5.0
1856815,13257,prior,20,6,13,8.0
1639301,13257,prior,21,3,16,4.0
305223,13257,prior,22,6,14,3.0
2053668,13257,prior,23,1,16,9.0
2187348,13257,prior,24,1,17,7.0
2240187,13257,prior,25,1,17,0.0
396788,13257,prior,26,5,20,4.0
44155,13257,prior,27,0,7,9.0
798944,13257,prior,28,0,8,7.0
1446753,13257,prior,29,2,18,9.0
2172909,13257,prior,30,3,17,15.0
3192527,13257,prior,31,3,16,7.0
3355954,13257,prior,32,6,15,3.0
1060382,13257,prior,33,3,22,4.0
2700978,13257,prior,34,6,13,3.0
1881644,13257,prior,35,6,14,7.0
269991,13257,prior,36,2,14,10.0
1982269,13257,test,37,3,16,1.0
2956551,13946,prior,1,1,11,
354968,13946,prior,2,1,16,21.0
2315701,13946,prior,3,5,16,30.0
1616459,13946,prior,4,0,16,30.0
1067389,13946,test,5,0,17,0.0
916773,13956,prior,1,5,10,
632531,13956,prior,2,1,15,30.0
447892,13956,prior,3,4,8,17.0
1587879,13956,prior,4,5,16,22.0
2542696,13956,prior,5,2,17,4.0
377056,13956,prior,6,2,10,7.0
2824140,13956,prior,7,1,12,6.0
1239900,13956,prior,8,1,16,14.0
1956774,13956,prior,9,2,11,15.0
147894,13956,prior,10,2,13,14.0
2947521,13956,prior,11,4,10,16.0
281561,13956,prior,12,4,23,14.0
2589637,13956,prior,13,1,12,18.0
1253184,13956,prior,14,2,15,22.0
55098,13956,prior,15,2,7,30.0
1534686,13956,prior,16,1,14,27.0
406767,13956,prior,17,5,8,11.0
914901,13956,prior,18,2,13,25.0
2542110,13956,prior,19,4,9,9.0
55880,13956,prior,20,4,9,0.0
1125831,13956,prior,21,3,15,13.0
171668,13956,prior,22,2,8,6.0
1890345,13956,prior,23,0,10,12.0
2654074,13956,prior,24,1,8,8.0
359491,13956,test,25,3,17,2.0
3028652,14125,prior,1,1,16,
2103879,14125,prior,2,2,17,30.0
2615867,14125,prior,3,2,16,30.0
531632,14125,prior,4,2,14,30.0
2697807,14125,prior,5,5,14,24.0
233954,14125,test,6,5,16,28.0
397590,14232,prior,1,2,18,
2091895,14232,prior,2,0,16,19.0
1813120,14232,prior,3,5,19,5.0
2631715,14232,prior,4,0,13,2.0
3277368,14232,prior,5,0,16,7.0
1286378,14232,prior,6,0,17,7.0
408966,14232,prior,7,5,17,5.0
1186451,14232,prior,8,4,19,6.0
90912,14232,prior,9,0,15,3.0
2974880,14232,prior,10,1,13,8.0
215955,14232,prior,11,0,16,6.0
642835,14232,prior,12,0,10,7.0
707536,14232,prior,13,5,6,12.0
1597136,14232,prior,14,0,13,2.0
1900523,14232,prior,15,3,17,3.0
2141271,14232,prior,16,0,12,4.0
1762990,14232,prior,17,6,19,6.0
1728069,14232,prior,18,0,16,8.0
2383506,14232,prior,19,3,14,3.0
268428,14232,prior,20,0,14,11.0
531053,14232,prior,21,0,11,30.0
1840798,14232,prior,22,1,17,8.0
408669,14232,prior,23,3,15,2.0
3006504,14232,prior,24,1,13,5.0
1293066,14232,prior,25,4,17,17.0
1651823,14232,prior,26,1,15,11.0
840042,14232,prior,27,3,16,2.0
733833,14232,prior,28,0,16,11.0
2195805,14232,prior,29,2,15,30.0
3148331,14232,prior,30,0,14,26.0
2525021,14232,test,31,6,16,27.0
2453906,14237,prior,1,0,18,
2821753,14237,prior,2,0,17,30.0
3402753,14237,prior,3,6,10,30.0
891480,14237,prior,4,0,10,22.0
996532,14237,prior,5,6,13,13.0
2616959,14237,prior,6,0,12,30.0
1218298,14237,prior,7,6,16,6.0
1213030,14237,prior,8,0,16,22.0
1526767,14237,prior,9,0,11,14.0
291832,14237,prior,10,5,10,30.0
1608092,14237,test,11,1,10,10.0
1726812,14308,prior,1,1,13,
2455038,14308,prior,2,5,15,30.0
500047,14308,prior,3,6,13,30.0
1994639,14308,prior,4,4,10,30.0
2007875,14308,prior,5,6,14,30.0
1550794,14308,test,6,2,16,30.0
3004946,14588,prior,1,6,14,
2479347,14588,prior,2,6,8,7.0
2980435,14588,prior,3,2,16,3.0
3116197,14588,prior,4,1,10,30.0
224697,14588,prior,5,2,17,8.0
1234122,14588,prior,6,0,9,19.0
292196,14588,prior,7,3,8,30.0
275978,14588,prior,8,5,14,2.0
1091405,14588,prior,9,0,13,9.0
2898148,14588,prior,10,4,13,4.0
3357723,14588,prior,11,1,18,11.0
20625,14588,prior,12,5,11,18.0
1937130,14588,prior,13,6,17,15.0
928422,14588,prior,14,2,11,3.0
1449461,14588,prior,15,6,14,25.0
447605,14588,prior,16,0,9,30.0
2643043,14588,prior,17,5,16,5.0
843780,14588,prior,18,1,10,30.0
1896349,14588,prior,19,1,12,28.0
461974,14588,prior,20,5,15,4.0
2810513,14588,test,21,0,16,2.0
1434911,15041,prior,1,1,11,
2790462,15041,prior,2,4,13,3.0
3053441,15041,prior,3,5,9,1.0
2683318,15041,prior,4,1,10,3.0
1273063,15041,prior,5,2,9,1.0
3309958,15041,prior,6,3,10,1.0
2561249,15041,prior,7,5,10,2.0
1221596,15041,prior,8,1,13,10.0
1843633,15041,prior,9,2,16,1.0
1844578,15041,prior,10,2,9,7.0
2822486,15041,prior,11,2,22,0.0
958996,15041,prior,12,1,10,6.0
2499290,15041,prior,13,3,14,2.0
3333352,15041,prior,14,2,14,6.0
775770,15041,prior,15,3,16,1.0
1877031,15041,prior,16,4,14,1.0
2874728,15041,prior,17,1,17,4.0
2352665,15041,prior,18,1,9,7.0
2583487,15041,prior,19,5,15,4.0
2265725,15041,prior,20,1,11,3.0
669247,15041,prior,21,3,10,2.0
1871070,15041,prior,22,1,11,5.0
2517941,15041,prior,23,3,15,2.0
3217528,15041,prior,24,1,10,12.0
2502592,15041,prior,25,3,12,2.0
1094102,15041,prior,26,5,14,2.0
2876243,15041,prior,27,4,10,6.0
3079297,15041,prior,28,5,13,1.0
2237505,15041,prior,29,4,12,6.0
2107104,15041,prior,30,5,14,1.0
2629573,15041,prior,31,1,9,10.0
1154376,15041,prior,32,5,9,4.0
217001,15041,test,33,5,10,14.0
2006606,15112,prior,1,6,22,
2055401,15112,prior,2,3,12,11.0
465017,15112,prior,3,0,8,11.0
292348,15112,prior,4,4,11,18.0
1579709,15112,prior,5,0,9,17.0
3007144,15112,prior,6,1,17,15.0
1958975,15112,prior,7,3,19,9.0
20478,15112,prior,8,2,8,6.0
715227,15112,prior,9,2,12,14.0
1246415,15112,prior,10,0,21,5.0
476407,15112,prior,11,2,9,9.0
3078506,15112,prior,12,5,11,3.0
2908523,15112,prior,13,0,10,30.0
866387,15112,prior,14,5,9,5.0
2529269,15112,prior,15,6,6,1.0
691513,15112,prior,16,4,14,5.0
1003663,15112,prior,17,3,8,6.0
1374717,15112,prior,18,5,7,2.0
3389432,15112,prior,19,1,7,10.0
2028451,15112,prior,20,4,14,3.0
922268,15112,prior,21,6,6,9.0
1696067,15112,prior,22,3,16,4.0
3018292,15112,prior,23,5,17,9.0
349381,15112,prior,24,2,9,11.0
695917,15112,prior,25,4,14,2.0
1653700,15112,prior,26,1,7,11.0
2058637,15112,prior,27,4,10,3.0
263694,15112,prior,28,1,12,4.0
194094,15112,prior,29,5,6,11.0
2628841,15112,prior,30,2,14,11.0
2618975,15112,prior,31,1,13,13.0
3026943,15112,prior,32,2,11,29.0
2152621,15112,test,33,0,17,30.0
2644220,15307,prior,1,3,9,
3065832,15307,prior,2,1,9,5.0
1580827,15307,prior,3,1,9,7.0
2237402,15307,prior,4,3,9,9.0
2577894,15307,prior,5,4,11,1.0
2276856,15307,prior,6,1,12,4.0
1536761,15307,prior,7,4,7,3.0
2587212,15307,prior,8,4,15,7.0
1445479,15307,prior,9,3,10,6.0
3116994,15307,prior,10,4,15,8.0
1235500,15307,prior,11,5,12,8.0
1044648,15307,prior,12,2,8,4.0
3178526,15307,prior,13,5,10,3.0
291358,15307,prior,14,3,12,5.0
829353,15307,prior,15,4,15,1.0
711403,15307,prior,16,3,9,30.0
2711436,15307,prior,17,4,15,30.0
1729057,15307,test,18,4,15,28.0
1199111,15367,prior,1,1,20,
1246020,15367,prior,2,5,15,4.0
923828,15367,prior,3,3,21,5.0
1265701,15367,prior,4,0,21,4.0
2940282,15367,prior,5,5,9,5.0
1313988,15367,prior,6,2,11,11.0
648469,15367,prior,7,3,15,8.0
1265129,15367,prior,8,0,10,4.0
2426364,15367,prior,9,5,12,5.0
767615,15367,prior,10,2,21,4.0
1368090,15367,prior,11,0,13,5.0
3318143,15367,prior,12,4,21,4.0
2221534,15367,prior,13,2,17,5.0
670494,15367,prior,14,5,11,10.0
465292,15367,prior,15,3,10,5.0
1716359,15367,prior,16,4,10,8.0
2917684,15367,prior,17,0,11,10.0
1872257,15367,prior,18,4,20,4.0
2050069,15367,prior,19,2,20,5.0
337323,15367,prior,20,4,10,9.0
2895972,15367,prior,21,4,11,7.0
544119,15367,prior,22,2,10,5.0
2741974,15367,prior,23,3,19,8.0
1393612,15367,prior,24,5,22,9.0
3000478,15367,prior,25,2,16,4.0
2937778,15367,prior,26,2,15,7.0
563304,15367,prior,27,2,10,7.0
1165718,15367,prior,28,6,21,4.0
2215207,15367,prior,29,5,7,6.0
1249331,15367,prior,30,2,20,4.0
1122060,15367,prior,31,2,21,7.0
2810689,15367,prior,32,2,16,7.0
2121003,15367,prior,33,4,16,9.0
1227564,15367,prior,34,3,10,6.0
3001355,15367,prior,35,6,20,3.0
2723851,15367,prior,36,0,20,8.0
2267603,15367,prior,37,2,9,9.0
2382430,15367,prior,38,2,12,7.0
2294805,15367,prior,39,6,8,11.0
88813,15367,prior,40,2,20,3.0
368483,15367,prior,41,4,14,9.0
3058943,15367,prior,42,4,8,7.0
3117910,15367,prior,43,3,21,6.0
3020415,15367,prior,44,1,21,12.0
2508772,15367,prior,45,3,21,9.0
3025815,15367,prior,46,3,9,14.0
210641,15367,prior,47,3,10,0.0
1614766,15367,prior,48,5,22,9.0
1896139,15367,prior,49,6,9,8.0
3170677,15367,prior,50,4,12,5.0
1494436,15367,prior,51,1,8,4.0
1557386,15367,prior,52,6,11,5.0
2933640,15367,prior,53,2,16,3.0
2863459,15367,prior,54,4,21,2.0
3129606,15367,prior,55,4,21,7.0
1179135,15367,prior,56,1,20,11.0
2702812,15367,test,57,0,8,6.0
2307023,15464,prior,1,5,9,
447433,15464,prior,2,3,21,5.0
2496418,15464,prior,3,6,6,3.0
857356,15464,prior,4,1,6,9.0
2934997,15464,prior,5,5,11,4.0
494698,15464,prior,6,3,19,12.0
154974,15464,test,7,0,20,11.0
2330312,15534,prior,1,6,14,
1699908,15534,prior,2,1,19,16.0
456116,15534,prior,3,4,12,10.0
3065905,15534,prior,4,2,8,12.0
3420555,15534,prior,5,2,20,21.0
818039,15534,prior,6,2,13,30.0
1805112,15534,prior,7,4,19,30.0
417717,15534,prior,8,4,17,30.0
340146,15534,test,9,6,23,30.0
2255098,15557,prior,1,1,14,
1080241,15557,prior,2,0,11,6.0
2222672,15557,prior,3,4,12,4.0
3279241,15557,prior,4,1,10,4.0
740638,15557,prior,5,3,12,9.0
2979113,15557,prior,6,6,11,17.0
2874026,15557,prior,7,6,9,14.0
1075897,15557,prior,8,2,15,10.0
1725620,15557,prior,9,5,13,10.0
1835185,15557,prior,10,6,11,1.0
1648926,15557,prior,11,1,15,23.0
1225700,15557,prior,12,2,16,1.0
1581198,15557,prior,13,3,12,8.0
2794616,15557,prior,14,4,20,1.0
2865441,15557,prior,15,5,18,15.0
1459705,15557,prior,16,3,9,19.0
388482,15557,prior,17,4,19,1.0
1280645,15557,prior,18,3,15,6.0
3054519,15557,prior,19,5,14,2.0
2070785,15557,prior,20,5,10,7.0
1263114,15557,prior,21,3,10,5.0
2067174,15557,prior,22,3,9,7.0
2934965,15557,prior,23,5,14,2.0
1800135,15557,prior,24,3,12,5.0
1803805,15557,prior,25,1,8,12.0
1975635,15557,prior,26,4,17,3.0
645337,15557,prior,27,2,10,5.0
2014420,15557,prior,28,1,11,20.0
1811908,15557,prior,29,5,14,11.0
85117,15557,prior,30,3,10,12.0
1988877,15557,prior,31,3,11,0.0
2143371,15557,prior,32,3,9,7.0
1617680,15557,prior,33,1,9,12.0
2716300,15557,prior,34,4,15,3.0
679863,15557,prior,35,3,9,13.0
1149860,15557,prior,36,1,11,12.0
298060,15557,prior,37,1,10,7.0
3010788,15557,prior,38,1,16,7.0
2512132,15557,prior,39,1,10,7.0
1309837,15557,prior,40,1,10,14.0
3007228,15557,prior,41,5,16,4.0
1642296,15557,prior,42,1,11,10.0
678150,15557,prior,43,1,13,14.0
2428190,15557,test,44,1,13,14.0
697850,15585,prior,1,0,10,
1310108,15585,prior,2,5,20,30.0
1216892,15585,prior,3,1,8,30.0
3002513,15585,prior,4,6,10,30.0
1244272,15585,prior,5,0,10,29.0
2520834,15585,prior,6,4,11,11.0
1381694,15585,prior,7,5,16,1.0
1161810,15585,prior,8,5,14,30.0
135445,15585,prior,9,6,13,22.0
1845697,15585,prior,10,6,20,0.0
2006905,15585,test,11,4,18,12.0
3168103,15817,prior,1,2,18,
3104029,15817,prior,2,3,17,15.0
2217473,15817,prior,3,4,16,30.0
3235049,15817,prior,4,5,11,15.0
1009306,15817,prior,5,2,13,11.0
1331060,15817,prior,6,4,17,9.0
1928892,15817,prior,7,4,10,21.0
1561396,15817,prior,8,1,18,18.0
1745705,15817,prior,9,6,17,5.0
1169685,15817,prior,10,0,17,8.0
142997,15817,prior,11,4,10,4.0
2044275,15817,prior,12,0,17,24.0
2502742,15817,test,13,1,16,8.0
3143006,15835,prior,1,6,9,
3200037,15835,prior,2,3,16,4.0
2806396,15835,prior,3,0,1,11.0
2608767,15835,prior,4,3,18,24.0
326723,15835,prior,5,0,19,4.0
650104,15835,prior,6,0,10,7.0
2640753,15835,prior,7,1,7,22.0
1876586,15835,prior,8,1,7,7.0
1928030,15835,prior,9,1,9,7.0
2537111,15835,prior,10,0,11,6.0
12011,15835,prior,11,5,14,5.0
1136541,15835,prior,12,1,9,3.0
387091,15835,prior,13,6,9,5.0
3327889,15835,prior,14,1,23,2.0
2179211,15835,prior,15,6,13,5.0
2394106,15835,prior,16,6,10,7.0
1966567,15835,prior,17,2,16,3.0
3412083,15835,prior,18,1,8,6.0
1754926,15835,prior,19,2,17,8.0
1075735,15835,prior,20,0,9,30.0
